Action,Roll,Pitch,Reward,Vz,PosZ,Round
0,-0.280147666674,-0.0396801265806,20,0.765487849712,-5.42493391037,50
1,-0.021631543455,0.0130062633922,-10,-0.0707262828946,-5.26702785492,50
0,-0.260085196316,0.012483436069,20,0.705808520317,-5.21951770782,50
1,-0.00851654196009,0.020107521499,-10,-0.0718988627195,-5.06888628006,50
1,-0.00240925157256,-0.00702533626193,-10,-0.0135680167004,-5.14242744446,50
1,0.00260790957332,0.0013990200644,-10,-0.00206600734964,-5.1547999382,50
1,-0.00114417178313,0.000302007736451,-10,-0.00031454404234,-5.1566619873,50
0,-0.00115807658517,0.000196970482572,20,0.564672708511,-5.11988639832,50
0,-0.0339894998155,-0.052687929445,20,0.687907218933,-4.98769807816,50
0,-0.036371488843,0.178131133793,20,1.38113760948,-4.80405855179,50
0,-0.0394294660313,0.425487453461,20,2.27830219269,-4.45427703857,50
1,0.0247581568851,0.00310402801388,-10,-0.0607897676528,-4.29816675186,50
0,0.0246745020828,-0.233180049462,20,0.707760512829,-4.24957227707,50
0,0.0255076746441,-0.482484277489,20,1.68598163128,-4.01820039749,50
0,0.0269049501952,-0.732968178835,20,2.74626469612,-3.5959944725,50
1,-0.136967819039,-0.0285645467556,-10,-0.348773360252,-3.33229517937,50
0,-0.0790716905903,0.025833353388,20,-0.273449093103,-3.38865923882,50
0,-0.0688154889847,-0.0960710929424,20,-0.0345929190516,-3.42853164673,50
0,-0.0668538216746,0.00529082642148,20,0.0527921393514,-3.42181253433,50
1,0.0210663199006,0.00135393533486,-10,-0.00618995679542,-3.40660905838,50
0,-0.0512365881487,0.0313312390319,20,0.0654374361038,-3.39759039879,50
1,-0.00217066547059,0.00405859028175,-10,-0.0113399038091,-3.3763897419,50
0,-0.238896751133,0.0040268088253,20,0.746846854687,-3.31967258453,50
0,-0.481610974204,0.00402799442917,20,1.69042038918,-3.09112739563,50
1,-0.0015084814464,0.0346796110071,-10,-0.0560221150517,-2.95639586449,50
1,-0.0201390886052,0.00129538969793,-10,-0.00269734417088,-2.98842263222,50
1,-0.00105734479142,-0.0137546846405,-10,-0.000175320936251,-2.99035811424,50
0,-0.237563230567,-0.0137213331207,20,0.757739305496,-2.93153691292,50
1,9.39619882184e-05,0.0164546470071,-10,-0.0709843635559,-2.77463912964,50
1,-0.00982683606466,0.00104119392666,-10,-0.0135526480153,-2.84774637222,50
1,-0.000841631801703,-0.00669384475617,-10,-0.00205794302747,-2.86007642746,50
1,0.00456571253157,-0.000659982550825,-10,-0.000294675352052,-2.86190843582,50
1,0.000500784443857,0.00311345704582,-10,-3.65395026165e-05,-2.86215949059,50
0,0.000466196807391,-0.235464204566,20,0.760830700397,-2.80291485786,50
0,0.0306361208522,0.00202012453272,20,0.928470373154,-2.62345957756,50
1,-0.00307731431386,-0.0029456601908,-10,-0.00638159457594,-2.54928207397,50
0,0.0182928673346,0.0266661727566,20,0.0823401734233,-2.54017782211,50
0,0.0345779149402,0.0582829417213,20,0.15149359405,-2.51494646072,50
0,0.00477502741102,0.0081919757521,20,-0.132036074996,-2.51896929741,50
0,0.000316857911842,0.000425571659321,20,-0.445311963558,-2.58285665512,50
0,-0.00862841030816,-0.0195625853974,20,-0.56583148241,-2.70366978645,50
0,-0.00155517247192,-0.00375427507847,20,-0.776167809963,-2.82951879501,50
0,-0.000107055433925,-0.000187590069646,20,-1.07686316967,-3.01757073402,50
0,-5.81103477483e-06,-1.75129013265e-06,20,-1.39518344402,-3.26644206047,50
0,-3.19461438583e-07,6.0818617239e-06,20,-1.72765469551,-3.57925105095,50
0,-1.35005510471e-08,6.39448583444e-06,20,-2.07086539268,-3.96353387833,50
0,4.20500135861e-09,6.39245407435e-06,20,-2.42027902603,-4.41038560867,50
0,2.77543912766e-09,6.36978092883e-06,20,-2.77294206619,-4.91024398804,50
0,3.93850398704e-09,6.3697608612e-06,20,-3.12622761726,-5.48510789871,50
0,0.0,0.0,20,-0.360460072756,-13.1053304672,51
0,0.0,0.0,20,-0.67996764183,-13.2136602402,51
0,0.0,0.0,20,-0.112291969359,-13.3096113205,51
0,0.0,0.0,20,0.604105472565,-13.241558075,51
0,0.0,0.0,20,1.33762121201,-13.0696611404,51
0,0.0,0.0,20,2.17640304565,-12.7324285507,51
0,0.0,0.0,20,2.95123338699,-12.2308082581,51
1,0.0,0.0,-10,-0.175049558282,-11.9666433334,51
0,0.0491934719387,-0.0058469980866,20,-0.0300070289522,-11.9887800217,51
0,0.0692693139942,-0.00792236365137,20,0.0603777207434,-11.9793300629,51
0,0.0748176452993,-0.00856625211643,20,0.112935855985,-11.9612627029,51
0,0.0723796492392,-0.0135339464747,20,0.672610461712,-11.9028291702,51
0,-0.0169120513351,0.00812689603749,20,0.980887234211,-11.7101917267,51
1,-0.0022043814268,-0.0122135066427,-10,-0.0591245256364,-11.7467031479,51
0,-0.00283430407927,-0.0119236942937,20,0.506412804127,-11.7212972641,51
0,-0.00451756217687,-0.0113360074888,20,1.45485782623,-11.5233640671,51
1,-0.00179052254285,0.000527917934469,-10,-0.0558624640107,-11.3655538559,51
0,-0.00169010516987,0.000546985883331,20,0.513009488583,-11.3405427933,51
0,-0.00159048794648,0.000778675400765,20,1.41977512836,-11.152765274,51
1,-7.31601934663e-05,0.000224001988607,-10,-0.0571082830429,-10.9922351837,51
0,-4.848915589e-05,0.000221560568652,20,0.511594414711,-10.9675140381,51
1,-1.90134688124e-05,-1.91460305278e-05,-10,-0.0735556706786,-10.8216171265,51
0,-2.02715667136e-05,-1.74939493162e-05,20,0.493936896324,-10.7986078262,51
0,-2.24468958727e-05,-1.43907052347e-05,20,1.40155827999,-10.615940094,51
0,-2.41982392722e-05,-1.08691482472e-05,20,2.23461437225,-10.2711191177,51
0,-2.54209558533e-05,-7.01449388697e-06,20,3.00185823441,-9.76785755157,51
1,-7.63595128587e-06,1.73139405885e-06,-10,-0.185112580657,-9.48581504822,51
0,-0.039258883683,-0.049014508821,20,-0.109474651515,-9.51066684723,51
0,-0.0466536393351,-0.0584009596596,20,-0.0568923652172,-9.52573490143,51
0,-0.0476140169394,-0.0594858472376,20,-0.013388004154,-9.53157138824,51
1,-0.0125714387423,0.0043630128149,-10,-0.011155677028,-9.51588630676,51
0,-0.0414370794208,-0.0483765481758,20,0.0588973946869,-9.50834369659,51
0,-0.046769848572,-0.0583849673948,20,0.112385444343,-9.49027442932,51
0,-0.0471326144661,-0.0591494622375,20,0.154599040747,-9.46339607239,51
0,-0.0451543189914,-0.056469502749,20,0.21384909749,-9.42649459839,51
0,-0.0471278729341,-0.0592024053698,20,0.26811850071,-9.37804985046,51
0,-0.0474079900811,-0.0595237605635,20,0.312166363001,-9.32112979889,51
0,-0.0475017100665,-0.0596740338381,20,0.347110062838,-9.25690937042,51
0,0.0408717500812,-0.0497669915783,20,0.380034804344,-9.18411064148,51
0,0.0571919143972,-0.0479432359511,20,0.399598300457,-9.1088924408,51
0,0.0569879971306,0.189414045187,20,1.14695858955,-8.9722738266,51
0,0.0586699780446,0.442900744511,20,2.08849334717,-8.65477466583,51
1,0.0139180354569,0.0103325118959,-10,-0.0462180003524,-8.50444221497,51
0,0.0137820662308,0.248650474552,20,0.735222637653,-8.45124053955,51
0,0.0142651253288,0.49562398632,20,1.69813156128,-8.21957588196,51
1,0.0513420304878,0.0184475779734,-10,-0.0575391724706,-8.06197834015,51
0,0.0512349437286,0.254555305831,20,0.710766375065,-8.01313304901,51
0,0.0318543973175,0.269043073377,20,1.39719247818,-7.81724214554,51
1,0.00108437176642,-0.000388869066341,-10,-0.0539699047804,-7.67618131638,51
0,-0.235662608914,-0.000466138271333,20,0.707914292812,-7.62719345093,51
0,-0.485079679314,-0.00046607595896,20,1.6843637228,-7.39596033096,51
1,0.000706730414121,0.00449519027577,-10,-0.0515333488584,-7.23803091049,51
0,-0.23762706849,0.00441404163069,20,0.7090716362,-7.18872833252,51
0,-0.483598256542,0.00441611127387,20,1.68328940868,-6.95734453201,51
1,-5.70465977328e-05,0.00378422138795,-10,-0.0520393922925,-6.79500341415,51
1,0.00171894323162,0.00337659311318,-10,-0.000882005144376,-6.82022190094,51
1,-0.000120985595859,0.00363246861852,-10,-3.44899817719e-05,-6.82059383392,51
0,-0.000137327901878,-0.234948668779,20,0.775867044926,-6.76131868362,51
1,-0.00127460686982,8.41240925183e-05,-10,-0.0700925886631,-6.60486078262,51
0,-0.00539403820848,-0.103211224755,20,0.507846474648,-6.56465339661,51
1,-0.000445972229997,0.00016437068226,-10,-0.0699342936277,-6.50784778595,51
0,-0.000455972321089,0.000156097475686,20,0.511455714703,-6.48439073563,51
1,-0.000128135553512,-2.01661423026e-05,-10,-0.0733924135566,-6.34128475189,51
0,0.0600970562848,0.0180418755704,20,-0.00263677164912,-6.34567117691,51
0,0.00830946551334,0.00252928861936,20,-0.286136090755,-6.3798289299,51
1,-0.000723781017936,0.000706011073911,-10,-0.0127937607467,-6.38116264343,51
0,-0.0602499237469,-0.01794118184,20,0.0573528520763,-6.37392044067,51
0,-0.0714738445364,-0.0215243072945,20,0.110799469054,-6.35631036758,51
0,-0.0311578491674,0.0563278545913,20,0.160679608583,-6.32743835449,51
1,0.000470793863039,-0.00237865265042,-10,-0.0106571279466,-6.30023384094,51
0,-0.0184132760666,0.060075295285,20,0.0595046542585,-6.29243850708,51
0,-0.00246038576567,0.00807697357783,20,-0.224237591028,-6.31447553635,51
0,-0.00020713630809,0.000553601406267,20,-0.536536812782,-6.39550971985,51
0,-1.22640035126e-05,3.07618677813e-05,20,-0.867966353893,-6.54061174393,51
0,-6.72685438095e-07,5.36014741763e-06,20,-1.21420490742,-6.75229024887,51
0,-3.51723340191e-08,4.35746017464e-06,20,-1.57115387917,-7.02820205688,51
0,-3.01045055743e-09,4.29268977214e-06,20,-1.93568181992,-7.38417434692,51
0,-1.0328382116e-06,-0.000326205023721,20,-2.17627549171,-7.78288125992,51
0,-8.15998879071e-08,-1.44449399389e-05,20,-2.44297671318,-8.24626731873,51
0,-8.48242579162e-09,3.14098998336e-06,20,-2.72703814507,-8.74986362457,51
0,-5.47249694323e-10,4.13055348119e-06,20,-3.02332878113,-9.30881118774,51
0,-3.04045795077e-09,4.1762360941e-06,20,-3.32877039909,-9.92674255371,51
0,1.12765846717e-09,4.19454859115e-06,20,-3.64263319969,-10.6245059967,51
0,5.36075240511e-09,4.1836202124e-06,20,-3.95995640755,-11.373670578,51
0,6.75875779328e-09,4.18233329446e-06,20,-4.27857351303,-12.171751976,51
0,-1.18619073454e-10,4.18240039166e-06,20,-4.59841108322,-13.0443754196,51
0,0.00032706992866,-0.0270755968615,20,-4.23431444168,-13.9207744598,51
0,8.10002428242e-05,-0.00521363627036,20,-4.30866098404,-14.7295150757,51
0,0.000294835148782,-0.00361397653624,20,-3.41673588753,-15.4814300537,51
0,-0.00669352559761,0.227634981568,20,-2.44267225266,-16.0580043793,51
0,-0.0119119620061,0.475218274239,20,-1.37572026253,-16.4256877899,51
0,0.221396203652,0.486275692799,20,-0.351728707552,-16.5945510864,51
0,0.467883421767,0.485866495112,20,0.736305773258,-16.5594711304,51
0,0.713884499576,0.485883186137,20,1.91281330585,-16.3078422546,51
0,0.959889733114,0.485883952734,20,3.22160387039,-15.8181352615,51
1,-0.0420473122087,0.550607629898,-10,-2.2176425457,-15.0756788254,51
0,0.00557759287417,0.553252850825,20,-1.38320875168,-15.4286050797,51
0,0.0602949142503,0.30693681797,20,-0.543983995914,-15.6254024506,51
0,0.0584028932265,0.0597158338886,20,0.370037257671,-15.6452922821,51
0,0.0585994702099,-0.189182140709,20,1.28382003307,-15.4848251343,51
1,-0.0138016259372,-0.0242361982655,-10,-0.0534164458513,-15.3288536072,51
0,-0.0142175456986,-0.26168024881,20,0.727540910244,-15.2774658203,51
0,-0.0228664297157,-0.249270875307,20,1.0302683115,-15.0724201202,51
1,0.027299103562,-0.0303743246028,-10,-0.0610336735845,-15.1123456955,51
0,-0.0442010888894,0.034651443209,20,0.0141852973029,-15.113152504,51
0,-0.00660978907323,0.00542036077665,20,-0.270365893841,-15.1437997818,51
0,-0.00503703296391,0.0787931817495,20,0.403709173203,-15.1447992325,51
0,-0.00515068573789,0.293632211735,20,1.20806312561,-14.9990911484,51
0,-0.00536269102208,0.543971230895,20,2.18757772446,-14.6749610901,51
1,-0.0840251343695,0.101066310031,-10,-0.067574724555,-14.5586576462,51
0,-0.0827494753136,0.334511205049,20,0.717389464378,-14.510055542,51
0,-0.086415397774,0.586030963322,20,1.74590933323,-14.2739019394,51
0,0.0327388757975,0.215168068006,20,2.12917566299,-13.8834323883,51
0,0.0578941780525,-0.0103338081383,20,2.16259455681,-13.4702749252,51
0,0.0609261420988,-0.0415256716295,20,2.18005490303,-13.0531864166,51
0,0.053592351223,-0.1052614543,20,1.74099099636,-12.6499891281,51
0,0.059853501294,-0.0579137101255,20,1.70648539066,-12.3320055008,51
0,0.0609868557566,-0.0463492248872,20,1.74835598469,-11.994017601,51
0,0.0611575599495,-0.0453380025099,20,1.77935016155,-11.6492967606,51
0,0.061138587115,-0.0452147459543,20,1.80269503593,-11.3049106598,51
0,0.0,0.0,20,0.312382370234,-13.1529560089,52
0,0.0,0.0,20,0.878896951675,-13.0534219742,52
0,0.0,0.0,20,1.76509380341,-12.7986402512,52
0,0.00858750186094,0.230400118046,20,2.326587677,-12.4023389816,52
1,-0.00244622696627,0.0170855098047,-10,-0.0416682064533,-12.2440805435,52
0,0.012835763198,0.00825023160982,20,0.243239298463,-12.224158287,52
0,-0.223728333368,0.00588550518466,20,0.974982559681,-12.121843338,52
1,-0.0246859404728,-0.00766509108341,-10,-0.0672938302159,-11.9571800232,52
0,-0.260627022699,-0.00706301595177,20,0.694017112255,-11.9110240936,52
0,-0.508696465595,-0.00709506257814,20,1.66443455219,-11.6865644455,52
1,-0.083469560478,-0.0258410925179,-10,-0.0460642725229,-11.5354299545,52
0,-0.316519902867,-0.0227592387125,20,0.721253037453,-11.4850769043,52
0,-0.328466672577,0.000258092071433,20,1.41521680355,-11.2860488892,52
1,-0.0197235012231,-0.0198790707923,-10,-0.051202699542,-11.1602172852,52
0,-0.0208361315144,-0.0175865325995,20,0.501072227955,-11.1345911026,52
0,-0.0230164956842,-0.0144253643446,20,1.42255270481,-10.9462928772,52
1,-5.98710344864e-05,-4.6539878882e-05,-10,-0.0557592660189,-10.7914648056,52
0,-6.21129855563e-05,-0.238604834468,20,0.723926782608,-10.7423934937,52
0,-6.68763220321e-05,-0.489571220132,20,1.71409285069,-10.5009212494,52
1,-8.64613287863e-06,-0.00297018208692,-10,-0.0500395037234,-10.3707342148,52
0,5.8590937828e-05,0.0623976410742,20,0.0214646775275,-10.3703479767,52
0,7.11686514061e-05,0.0747654184947,20,0.0748774409294,-10.3596019745,52
0,7.26675775262e-05,0.0761420126496,20,0.118922181427,-10.3397855759,52
0,7.28565019102e-05,0.0762966791353,20,0.153971448541,-10.3122987747,52
0,7.27908330687e-05,0.0762100571482,20,0.181315258145,-10.2789573669,52
0,7.27913369544e-05,0.076227468119,20,0.201886594296,-10.2416944504,52
0,7.14462476618e-05,0.0756133956563,20,0.217006310821,-10.2012481689,52
0,4.67410701812e-05,0.0606435999851,20,0.293243348598,-10.1484870911,52
0,6.92495142038e-05,0.0746431234687,20,0.34747171402,-10.0844020844,52
0,7.21604826852e-05,0.0761932134931,20,0.391718238592,-10.0133857727,52
0,7.26411883269e-05,0.0765810702968,20,0.427203387022,-9.93383789063,52
0,7.17723980867e-05,-0.163921440209,20,1.17305040359,-9.79158210754,52
0,1.01930589741e-05,-0.0272494017292,20,0.961849272251,-9.57765769958,52
1,3.36124635969e-06,0.000362071113457,-10,0.00230162148364,-9.57080459595,52
1,-4.17099728971e-09,1.03398007076e-06,-10,0.0013441555202,-9.56561851501,52
0,0.238787195403,9.32937805232e-07,20,0.75962972641,-9.50643062592,52
0,0.108493592947,-5.7909918508e-05,20,0.899560391903,-9.33066749573,52
0,0.0804268277979,-6.97973126425e-05,20,0.944511115551,-9.15254878998,52
0,0.0404061967088,-5.35419238108e-05,20,0.912749409676,-8.96733760834,52
0,0.0615382719421,-6.19993691493e-05,20,0.92012232542,-8.79445648193,52
0,0.0744821335849,-6.99538250968e-05,20,0.971844315529,-8.60859966278,52
0,0.0760482000774,-7.07648635436e-05,20,1.01367342472,-8.41683578491,52
0,0.0762144862402,-7.08162900151e-05,20,1.04651999474,-8.21827983856,52
0,0.0767979964586,-7.13416121375e-05,20,1.07150173187,-8.01434135437,52
0,-0.162105004914,-6.96753479299e-05,20,1.78194069862,-7.74912023544,52
0,-0.412063600568,-6.97281702792e-05,20,2.6124382019,-7.32125616074,52
0,-0.0692662831863,-1.08768633933e-05,20,2.42948365211,-6.82575464249,52
1,3.6930614006e-05,-9.95262901713e-07,-10,-0.00696498947218,-6.69867229462,52
0,-9.22282244343e-06,4.22609064817e-07,20,0.561441600323,-6.66426706314,52
1,-8.40863416332e-06,-1.74560434948e-05,-10,-0.0728339776397,-6.51610422134,52
1,8.92933128973e-06,-6.808563367e-06,-10,-0.0143166128546,-6.59230566025,52
0,9.16436888048e-06,0.23857611807,20,0.747756958008,-6.53568029404,52
0,-0.000260314234607,0.372851030439,20,1.45721328259,-6.30565643311,52
1,0.0206018114335,-0.00229584703921,-10,-0.0598278231919,-6.31270360947,52
0,0.0600976210102,-0.0282470100651,20,0.00943977758288,-6.31490421295,52
0,0.0672616180125,-0.0331784948577,20,0.0630382522941,-6.30645179749,52
0,0.0684353981048,-0.0338592521545,20,0.106934837997,-6.28892850876,52
0,0.0681954700225,-0.0337528937421,20,0.142015352845,-6.26377344131,52
0,0.0682105946275,-0.0337642120945,20,0.169291004539,-6.2332072258,52
1,-0.0105548566031,-0.00834692722141,-10,-0.00827472005039,-6.20761060715,52
0,-0.00139099916296,-0.00110936037382,20,-0.279470473528,-6.24154663086,52
0,2.55047878146e-05,-0.000484654377411,20,-0.552788853645,-6.32647132874,52
0,0.238800577283,-0.000269145213248,20,0.217719167471,-6.37803936005,52
1,0.000998326088773,-0.00872249671477,-10,-0.074907027185,-6.25294399261,52
0,0.000373593729112,-0.00872689962608,20,0.491935372353,-6.23046636581,52
1,-0.00152001049244,0.00307056247014,-10,-0.0734009593725,-6.08772134781,52
0,-0.000216913282686,0.000405902286513,20,-0.343846291304,-6.13418531418,52
0,-2.7398504508e-05,1.71816507836e-05,20,-0.631562292576,-6.23575305939,52
0,-0.0259787090857,-0.0189517034808,20,-0.201762288809,-6.32553434372,52
0,-0.021318002403,-0.0182107160602,20,0.514819324017,-6.30227899551,52
0,-0.0184231983697,-0.0209473227973,20,1.40337514877,-6.11418533325,52
1,-0.000320977425767,0.000354560532198,-10,-0.0595654547215,-6.06506538391,52
1,-0.000392212595527,0.000113921432266,-10,-0.00904513895512,-6.11924409866,52
1,-0.000343210458664,-0.000156728773854,-10,-0.00135542405769,-6.12742996216,52
0,-0.000347570584885,0.236076456619,20,0.760203778744,-6.06838035583,52
0,-0.000359017129353,0.485380946547,20,1.73394858837,-5.82711029053,52
1,0.00790915157804,-0.00269066263588,-10,-0.0518081337214,-5.66571855545,52
0,0.00794067832624,0.235460253331,20,0.711971104145,-5.61593580246,52
0,0.00820507212338,0.480976800378,20,1.66879868507,-5.38914060593,52
1,0.00593661929629,-0.00168760770386,-10,-0.0530889108777,-5.252805233,52
0,-0.0602015273745,0.0132420383152,20,0.018539968878,-5.2529540062,52
0,-0.0726548990639,0.0161926771519,20,0.0717097222805,-5.24280929565,52
0,-0.0744596524174,0.0165780365017,20,0.115568436682,-5.22362756729,52
0,-0.0737267524711,-0.219436616777,20,0.860416769981,-5.14452695847,52
0,-0.0761444195217,-0.46661991582,20,1.82606112957,-4.88445615768,52
1,-0.00728291541746,0.00649266877639,-10,-0.048736076802,-4.74554634094,52
0,-0.00166335182498,0.00167649423047,20,0.392262637615,-4.70559120178,52
0,-0.000260673347159,0.000252967347092,20,0.841723382473,-4.57766342163,52
0,-3.31696214409e-05,3.71111877966e-05,20,1.29286730289,-4.36225938797,52
1,-0.000215023505588,-0.00103095703855,-10,-0.00132593954913,-4.27454710007,52
0,-0.000301846882505,-0.00100901426265,20,0.564181089401,-4.23787546158,52
1,0.000238739807642,0.000605909701854,-10,-0.0727759227157,-4.09129714966,52
0,0.000225369306098,-0.235633311719,20,0.69072586298,-4.04614067078,52
0,0.000230700784638,-0.482633380866,20,1.65135097504,-3.82316112518,52
0,0.00024268617738,-0.731763038336,20,2.70626163483,-3.40795111656,52
1,-0.209089236563,-0.141180140717,-10,-0.415785044432,-3.16904401779,52
1,0.0698243955927,-0.0137193316877,-10,0.02516682446,-3.22005605698,52
1,-0.018211751336,0.019163302463,-10,0.00560979964212,-3.19265580177,52
0,0.0384454251053,-0.0441482130552,20,0.0779588222504,-3.18113303185,52
0,0.0488665751608,-0.0557027555416,20,0.131345763803,-3.15959763527,52
1,0.00401802703755,-0.013326807463,-10,-0.0107372589409,-3.13442730904,52
1,0.00110951155745,0.00425154070312,-10,-0.00214933347888,-3.14578723907,52
0,0.0417301921354,-0.0463414825622,20,0.0680537298322,-3.13637113571,52
1,-0.00088947875758,-0.00812503894125,-10,-0.0114326514304,-3.11496925354,52
1,0.00160536247876,0.00201066520641,-10,-0.00232016551308,-3.12716245651,52
1,-0.000894556270018,-0.000255721515056,-10,-0.000356942269718,-3.12929487228,52
1,0.000316183724422,-0.000110810178135,-10,-5.46508090338e-05,-3.12961602211,52
1,-6.94172478431e-05,9.90092011233e-05,-10,-3.82271027775e-05,-3.12964367867,52
1,-5.63282359706e-07,-4.35522901131e-05,-10,-3.95432798541e-05,-3.12964558601,52
0,-0.0470992884278,-0.0415638519889,20,0.0699228644371,-3.11989188194,52
0,-0.0559711423969,-0.0495294226301,20,0.123121522367,-3.09989547729,52
1,-0.0115980873954,0.00161174159576,-10,-0.0110005363822,-3.07501864433,52
0,-0.0116039315599,0.239864019809,20,0.765176773071,-3.01563334465,52
0,-0.0119992178006,0.48886468107,20,1.73990809917,-2.77339673042,52
1,0.0561144692668,0.054494180271,-10,-0.0556783340871,-2.62211680412,52
0,0.0551058553518,0.289714632981,20,0.716174244881,-2.57276105881,52
1,0.0211403301283,0.00306559969756,-10,-0.0708415284753,-2.42036414146,52
1,-0.00582440498028,0.0026091818611,-10,-0.0131835797802,-2.49206852913,52
1,0.00120063866596,-0.00186648250007,-10,-0.00201641395688,-2.50409221649,52
1,1.07864455938e-05,0.000776070437695,-10,-0.000303920242004,-2.50590872765,52
0,0.0436051547306,-1.06757842479e-09,20,0.369173139334,-13.1096076965,53
1,0.00375172960296,2.63120815324e-09,-10,-0.0503858402371,-13.0780229568,53
0,0.000614017636374,-0.0632779823612,20,0.0203059129417,-13.077837944,53
0,8.98416367232e-05,-0.0750999676713,20,0.074217364192,-13.0673303604,53
0,1.99931959955e-05,-0.0759815775665,20,0.118479087949,-13.047164917,53
0,1.34655250617e-05,-0.0761549681442,20,0.153700977564,-13.0201025009,53
0,1.28099846683e-05,-0.0761943309666,20,0.181189730763,-12.9872608185,53
0,1.28363758938e-05,-0.0766240200064,20,0.201863124967,-12.950009346,53
0,1.28581276849e-05,-0.0767356367178,20,0.216720178723,-12.909535408,53
0,-0.000741239863193,0.114752399455,20,0.0747853517532,-12.8677215576,53
0,-0.000169759044435,0.0875910675739,20,0.121911361814,-12.851061821,53
0,-3.05728351068e-05,0.0773884477041,20,0.178092718124,-12.8202848434,53
0,-1.42611383893e-05,0.0762380078775,20,0.222734719515,-12.780705452,53
0,-1.23381924316e-05,0.0761419389921,20,0.258292585611,-12.7329139709,53
0,-1.20945156887e-05,0.0763510372697,20,0.285892039537,-12.6800346375,53
0,-1.1992177737e-05,0.0762165578138,20,0.306782633066,-12.6209192276,53
0,-0.236313081628,0.074681343231,20,1.05947732925,-12.5026063919,53
0,-0.110010820098,0.0152050155007,20,1.21042919159,-12.2655611038,53
0,-0.0798103780616,0.0024308077187,20,1.25133502483,-12.0283699036,53
1,-0.0153983948359,0.00387183863992,-10,0.00445796176791,-11.9735012054,53
0,-0.0654144554447,0.00180816091458,20,0.0739776343107,-11.9631328583,53
0,-0.0747970223961,0.00144099028808,20,0.128131002188,-11.942232132,53
0,0.163692673005,0.00139527851712,20,0.866961658001,-11.8608083725,53
0,0.0266849250344,0.000209545910499,20,0.662026047707,-11.7040977478,53
0,0.0192163349815,0.234246199125,20,1.38067853451,-11.5210542679,53
1,0.00165609937035,0.0191009510026,-10,-0.0588362254202,-11.3485393524,53
0,0.0630323326486,0.00218716717473,20,0.0121555393562,-11.3498668671,53
0,0.0748020138084,-0.000800560728788,20,0.0662623569369,-11.3408727646,53
0,0.0759316658697,-0.00115132598434,20,0.110909305513,-11.32264328,53
0,0.0760478141741,-0.00118825393406,20,0.146581962705,-11.2974147797,53
0,0.0760829139047,-0.00119235990767,20,0.174458742142,-11.2654600143,53
0,-0.0244374384089,-0.00246163602613,20,0.129796519876,-11.2307748795,53
0,0.0519678230173,-0.00150832160772,20,0.189636737108,-11.1986341476,53
0,0.0733825032443,-0.00122814663783,20,0.243538320065,-11.1557970047,53
0,0.075855366459,-0.00119090129998,20,0.288687497377,-11.1035776138,53
0,0.0761864398195,-0.00118750113811,20,0.324934780598,-11.0428285599,53
0,-0.0309200929557,-0.00104511684823,20,0.275688439608,-10.9777297974,53
0,-0.159790736556,-0.102621682362,20,0.52618843317,-10.8992481232,53
0,-0.0423788897515,-0.0182584257804,20,0.931315779686,-10.7627010345,53
0,-0.00695701768527,-0.00278133795568,20,1.38259363174,-10.533536911,53
1,0.0138107478521,-0.0035031331437,-10,0.0097770402208,-10.48183918,53
0,0.00286852621545,0.0627239391906,20,0.080403983593,-10.469997406,53
1,0.00140361237211,0.00692774092108,-10,-0.0112985400483,-10.4476890564,53
0,-0.235332227306,0.00667870012549,20,0.746924221516,-10.3909387589,53
0,-0.106873906985,0.00198991240412,20,0.871299684048,-10.2263650894,53
0,-0.0179161964641,-0.0626151595383,20,0.924622476101,-10.0485363007,53
0,-0.00322764541298,-0.0747561965296,20,0.959376513958,-9.86682987213,53
0,-0.00154826743053,-0.0761441485583,20,0.986874580383,-9.67929077148,53
0,0.0626330432534,-0.0143827004427,20,1.01271820068,-9.48260402679,53
0,0.0748269200023,-0.00289508876558,20,1.02545273304,-9.28677940369,53
0,0.0758813324122,-0.00164781130989,20,1.03459048271,-9.08893299103,53
0,0.0589783978976,0.0320730865642,20,0.826120436192,-8.89120197296,53
1,0.00235669811868,-0.00497709594962,-10,-0.00171137531288,-8.94576740265,53
0,-0.00122904558349,-0.0636262244915,20,0.0683302506804,-8.93636894226,53
0,-0.0626817214784,-0.0111567786413,20,0.127457886934,-8.91518211365,53
0,-0.0745194311523,0.000529616355903,20,0.17071223259,-8.88506603241,53
0,-0.0757757819985,0.00170480016073,20,0.205887570977,-8.84756374359,53
0,-0.0761101370386,0.00180977917935,20,0.233241200447,-8.80411911011,53
0,-0.0760881682409,0.00181861467743,20,0.253801345825,-8.75619602203,53
0,-0.076052598849,0.0018188830365,20,0.268630117178,-8.70498085022,53
0,-0.0761427712322,0.00182087012175,20,0.278343349695,-8.6531829834,53
0,-0.0765898083905,0.00183108897364,20,0.283652573824,-8.59840774536,53
0,-0.0762625714815,0.00182217826435,20,0.285390228033,-8.54390239716,53
0,-0.0762530710459,0.00182072721535,20,0.283863782883,-8.48775577545,53
0,-0.0763699269083,0.00182226627274,20,0.279378473759,-8.43400859833,53
0,-0.0764489783958,0.00182264361389,20,0.272452622652,-8.38142776489,53
0,-0.023812427552,0.00583808322986,20,0.274791359901,-8.3301525116,53
0,-0.0513478254628,0.00408685034923,20,0.329229384661,-8.27218532562,53
0,-0.0124669079454,-0.0623243221408,20,0.388845384121,-8.19972515106,53
